,RegionName,FuelType,FuelCostTotal,PLCO2RTA,ORISCode,DIVISIONCE,UNITID,Capacity,OBJECTID,UniqueID,StateName,CountyName,CountyCode,HeatRate,PlantType,FossilUnit,NERC,SUBRGN,FIPSCNTY,LAT,LON,PLNOXRTA,PLSO2RTA,PLN2ORTA,PLCH4RTA,PRMVR,FUELU1,pm.mmbtu,pm.mwh,generationCO2,g
92,ERC_REST,LF Gas,0.01,0.00045359,55551,WSC-TX,UNT4,1.0,5691.0,55551_G_UNT4,Texas,Chambers,71,13500,Landfill Gas,Non-Fossil,TRE,SRMV,71,29.6744,-94.9139,8.87584912,0.21953756,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
93,ERC_REST,LF Gas,0.01,0.00045359,55552,WSC-TX,UNT1,1.0,5695.0,55552_G_UNT1,Texas,Harris,201,13500,Landfill Gas,Non-Fossil,TRE,ERCT,201,29.8108,-95.2539,7.998152469999999,0.19459010999999998,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
94,ERC_REST,LF Gas,0.01,0.00045359,55552,WSC-TX,UNT3,1.0,5696.0,55552_G_UNT3,Texas,Harris,201,13500,Landfill Gas,Non-Fossil,TRE,ERCT,201,29.8108,-95.2539,7.998152469999999,0.19459010999999998,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
95,ERC_REST,LF Gas,0.01,0.00045359,55552,WSC-TX,UNT4,1.0,5694.0,55552_G_UNT4,Texas,Harris,201,13500,Landfill Gas,Non-Fossil,TRE,ERCT,201,29.8108,-95.2539,7.998152469999999,0.19459010999999998,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
96,ERC_REST,LF Gas,0.01,0.0,55554,WSC-TX,UNT1,2.0,5697.0,55554_G_UNT1,Texas,Galveston,167,13500,Landfill Gas,Non-Fossil,TRE,ERCT,167,29.425,-95.1872,7.54456247,0.20774422,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
97,ERC_REST,LF Gas,0.01,0.0,55554,WSC-TX,UNT2,2.0,5699.0,55554_G_UNT2,Texas,Galveston,167,13500,Landfill Gas,Non-Fossil,TRE,ERCT,167,29.425,-95.1872,7.54456247,0.20774422,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
98,ERC_REST,LF Gas,0.01,0.0,55554,WSC-TX,UNT3,2.0,5698.0,55554_G_UNT3,Texas,Galveston,167,13500,Landfill Gas,Non-Fossil,TRE,ERCT,167,29.425,-95.1872,7.54456247,0.20774422,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
99,ERC_REST,LF Gas,0.01,0.0,55554,WSC-TX,UNT4,2.0,5700.0,55554_G_UNT4,Texas,Galveston,167,13500,Landfill Gas,Non-Fossil,TRE,ERCT,167,29.425,-95.1872,7.54456247,0.20774422,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
100,ERC_REST,LF Gas,0.01,0.0,55588,WSC-TX,1,1.0,5727.0,55588_G_1,Texas,Travis,453,13500,Landfill Gas,Non-Fossil,TRE,ERCT,453,30.3431,-97.6203,8.5002766,0.20456909,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
101,ERC_REST,LF Gas,0.01,0.0,55588,WSC-TX,2,1.0,5729.0,55588_G_2,Texas,Travis,453,13500,Landfill Gas,Non-Fossil,TRE,ERCT,453,30.3431,-97.6203,8.5002766,0.20456909,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
102,ERC_REST,LF Gas,0.01,0.0,55588,WSC-TX,3,1.0,5730.0,55588_G_3,Texas,Travis,453,13500,Landfill Gas,Non-Fossil,TRE,ERCT,453,30.3431,-97.6203,8.5002766,0.20456909,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
103,ERC_REST,LF Gas,0.01,0.0,55588,WSC-TX,4,1.0,5728.0,55588_G_4,Texas,Travis,453,13500,Landfill Gas,Non-Fossil,TRE,ERCT,453,30.3431,-97.6203,8.5002766,0.20456909,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
104,ERC_REST,LF Gas,0.01,0.0,56113,WSC-TX,1,1.0,5959.0,56113_G_1,Texas,Bexar,29,13500,Landfill Gas,Non-Fossil,TRE,ERCT,29,29.4289,-98.3433,7.23838922,0.17417856,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
105,ERC_REST,LF Gas,0.01,0.0,56113,WSC-TX,2,1.0,5960.0,56113_G_2,Texas,Bexar,29,13500,Landfill Gas,Non-Fossil,TRE,ERCT,29,29.4289,-98.3433,7.23838922,0.17417856,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
106,ERC_REST,LF Gas,0.01,0.0,56113,WSC-TX,3,1.0,5962.0,56113_G_3,Texas,Bexar,29,13500,Landfill Gas,Non-Fossil,TRE,ERCT,29,29.4289,-98.3433,7.23838922,0.17417856,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
107,ERC_REST,LF Gas,0.01,0.0,56113,WSC-TX,4,1.0,5961.0,56113_G_4,Texas,Bexar,29,13500,Landfill Gas,Non-Fossil,TRE,ERCT,29,29.4289,-98.3433,7.23838922,0.17417856,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
108,ERC_REST,LF Gas,0.01,0.0,56113,WSC-TX,5,1.0,5958.0,56113_G_5,Texas,Bexar,29,13500,Landfill Gas,Non-Fossil,TRE,ERCT,29,29.4289,-98.3433,7.23838922,0.17417856,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
109,ERC_REST,LF Gas,0.01,0.0,56113,WSC-TX,6,1.0,5957.0,56113_G_6,Texas,Bexar,29,13500,Landfill Gas,Non-Fossil,TRE,ERCT,29,29.4289,-98.3433,7.23838922,0.17417856,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
110,ERC_REST,LF Gas,0.01,0.0,56524,WSC-TX,GEN1,2.0,6317.0,56524_G_GEN1,Texas,Travis,453,13500,Landfill Gas,Non-Fossil,TRE,ERCT,453,30.3344,-97.6217,7.10049786,0.16964266,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
111,ERC_REST,LF Gas,0.01,0.0,56524,WSC-TX,GEN2,2.0,6318.0,56524_G_GEN2,Texas,Travis,453,13500,Landfill Gas,Non-Fossil,TRE,ERCT,453,30.3344,-97.6217,7.10049786,0.16964266,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
112,ERC_REST,LF Gas,0.01,0.0,56524,WSC-TX,GEN3,2.0,6319.0,56524_G_GEN3,Texas,Travis,453,13500,Landfill Gas,Non-Fossil,TRE,ERCT,453,30.3344,-97.6217,7.10049786,0.16964266,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
113,ERC_REST,LF Gas,0.01,0.0,56524,WSC-TX,GEN4,2.0,6320.0,56524_G_GEN4,Texas,Travis,453,13500,Landfill Gas,Non-Fossil,TRE,ERCT,453,30.3344,-97.6217,7.10049786,0.16964266,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
114,ERC_REST,LF Gas,0.01,0.0,56528,WSC-TX,GEN1,2.0,6339.0,56528_G_GEN1,Texas,Dallas,113,13500,Landfill Gas,Non-Fossil,TRE,ERCT,113,32.5397,-96.6653,6.85238413,0.16646753,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
115,ERC_REST,LF Gas,0.01,0.0,56528,WSC-TX,GEN2,2.0,6340.0,56528_G_GEN2,Texas,Dallas,113,13500,Landfill Gas,Non-Fossil,TRE,ERCT,113,32.5397,-96.6653,6.85238413,0.16646753,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
116,ERC_REST,LF Gas,0.01,0.0,56528,WSC-TX,GEN3,2.0,6337.0,56528_G_GEN3,Texas,Dallas,113,13500,Landfill Gas,Non-Fossil,TRE,ERCT,113,32.5397,-96.6653,6.85238413,0.16646753,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
117,ERC_REST,LF Gas,0.01,0.0,56528,WSC-TX,GEN4,2.0,6338.0,56528_G_GEN4,Texas,Dallas,113,13500,Landfill Gas,Non-Fossil,TRE,ERCT,113,32.5397,-96.6653,6.85238413,0.16646753,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
118,ERC_REST,LF Gas,0.01,0.0,56864,WSC-TX,1,2.0,6955.0,56864_G_1,Texas,BEXAR,29,13500,Landfill Gas,Non-Fossil,TRE,ERCT,29,29.3467,-98.6536,8.69441312,0.20910499000000002,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
119,ERC_REST,LF Gas,0.01,0.0,56864,WSC-TX,2,2.0,6956.0,56864_G_2,Texas,BEXAR,29,13500,Landfill Gas,Non-Fossil,TRE,ERCT,29,29.3467,-98.6536,8.69441312,0.20910499000000002,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
120,ERC_REST,LF Gas,0.01,0.0,56864,WSC-TX,3,2.0,6957.0,56864_G_3,Texas,BEXAR,29,13500,Landfill Gas,Non-Fossil,TRE,ERCT,29,29.3467,-98.6536,8.69441312,0.20910499000000002,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
121,ERC_REST,LF Gas,0.01,0.0,56864,WSC-TX,4,2.0,6953.0,56864_G_4,Texas,BEXAR,29,13500,Landfill Gas,Non-Fossil,TRE,ERCT,29,29.3467,-98.6536,8.69441312,0.20910499000000002,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
122,ERC_REST,LF Gas,0.01,0.0,56864,WSC-TX,5,2.0,6954.0,56864_G_5,Texas,BEXAR,29,13500,Landfill Gas,Non-Fossil,TRE,ERCT,29,29.3467,-98.6536,8.69441312,0.20910499000000002,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
123,ERC_REST,LF Gas,0.01,0.0,56864,WSC-TX,6,2.0,6952.0,56864_G_6,Texas,BEXAR,29,13500,Landfill Gas,Non-Fossil,TRE,ERCT,29,29.3467,-98.6536,8.69441312,0.20910499000000002,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
124,ERC_REST,LF Gas,0.01,0.0,57020,WSC-TX,GEN1,2.0,7242.0,57020_G_GEN1,Texas,PARKER,367,13500,Landfill Gas,Non-Fossil,TRE,ERCT,367,32.7206,-97.5142,6.41013388,0.1723642,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
125,ERC_REST,LF Gas,0.01,0.0,57020,WSC-TX,GEN2,2.0,7241.0,57020_G_GEN2,Texas,PARKER,367,13500,Landfill Gas,Non-Fossil,TRE,ERCT,367,32.7206,-97.5142,6.41013388,0.1723642,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
126,ERC_REST,LF Gas,0.01,0.0,57020,WSC-TX,GEN3,2.0,7243.0,57020_G_GEN3,Texas,PARKER,367,13500,Landfill Gas,Non-Fossil,TRE,ERCT,367,32.7206,-97.5142,6.41013388,0.1723642,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
127,ERC_REST,LF Gas,0.01,0.0,57071,WSC-TX,1,2.0,7288.0,57071_G_1,Texas,Denton,121,13500,Landfill Gas,Non-Fossil,TRE,ERCT,121,33.191854,-97.0761,5.751974789999999,0.1496847,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
128,ERC_REST,LF Gas,0.01,0.0,57165,WSC-TX,GEN1,2.0,7360.0,57165_G_GEN1,Texas,DENTON,121,13500,Landfill Gas,Non-Fossil,TRE,ERCT,121,33.031111,-96.957222,6.70632815,0.16918907,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
129,ERC_REST,LF Gas,0.01,0.0,57165,WSC-TX,GEN2,2.0,7361.0,57165_G_GEN2,Texas,DENTON,121,13500,Landfill Gas,Non-Fossil,TRE,ERCT,121,33.031111,-96.957222,6.70632815,0.16918907,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
130,ERC_REST,LF Gas,0.01,0.0,57167,WSC-TX,GEN1,2.0,7364.0,57167_G_GEN1,Texas,COMAL,91,13500,Landfill Gas,Non-Fossil,TRE,ERCT,91,29.7372,-98.0228,6.709956869999999,0.16873548,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
131,ERC_REST,LF Gas,0.01,0.0,57167,WSC-TX,GEN2,2.0,7365.0,57167_G_GEN2,Texas,COMAL,91,13500,Landfill Gas,Non-Fossil,TRE,ERCT,91,29.7372,-98.0228,6.709956869999999,0.16873548,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
132,ERC_REST,LF Gas,0.01,0.0,57508,WSC-TX,GEN1,1.0,7886.0,57508_G_GEN1,Texas,Collin,85,13500,Landfill Gas,Non-Fossil,TRE,ERCT,85,33.166944,-96.601666,9.42015712,0.24312424000000002,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
133,ERC_REST,LF Gas,0.01,0.0,57508,WSC-TX,GEN2,1.0,7887.0,57508_G_GEN2,Texas,Collin,85,13500,Landfill Gas,Non-Fossil,TRE,ERCT,85,33.166944,-96.601666,9.42015712,0.24312424000000002,0.0,0.0,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
134,ERC_REST,LF Gas,0.01,181.7774936,57877,WSC-TX,UNT1,2.0,8247.0,57877_G_UNT1,Texas,Dallas,113,13500,Landfill Gas,Non-Fossil,TRE,ERCT,113,32.690278,-96.630278,7.672,0.169,1.621289314,8.222330199,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
135,ERC_REST,LF Gas,0.01,181.7774936,57877,WSC-TX,UNT2,2.0,8246.0,57877_G_UNT2,Texas,Dallas,113,13500,Landfill Gas,Non-Fossil,TRE,ERCT,113,32.690278,-96.630278,7.672,0.169,1.621289314,8.222330199,IC,LFG,3.38e-06,0.045638945,181.7774936,3606.0
136,ERC_REST,LF Gas,0.01,0.0,50569,WSC-TX,GEN1,3.0,4742.0,50569_G_GEN1,Texas,Denton,121,17676,Landfill Gas,Non-Fossil,TRE,ERCT,121,33.019646,-96.961986,3.72306672,0.20230114,0.0,0.0,GT,LFG,3.38e-06,0.059756592,221.6703611,3605.0
137,ERC_REST,LF Gas,0.01,0.0,50569,WSC-TX,GEN2,3.0,4743.0,50569_G_GEN2,Texas,Denton,121,17676,Landfill Gas,Non-Fossil,TRE,ERCT,121,33.019646,-96.961986,3.72306672,0.20230114,0.0,0.0,GT,LFG,3.38e-06,0.059756592,221.6703611,3605.0
138,ERC_REST,NaturalGas,15.293331896551722,280.2914046,55086,WSC-TX,GT1A,141.0,12069.0,55086_G_GT1A,Texas,San Patricio,409,5500,Combined Cycle,Fossil,TRE,ERCT,409,27.88929,-97.258417,0.08073902,0.00136077,0.00045359,0.00544308,CC,NG,3.38e-06,0.018593644,1070.0,3971.0
139,ERC_REST,NaturalGas,15.293331896551722,280.2914046,55086,WSC-TX,GT1B,140.0,12068.0,55086_G_GT1B,Texas,San Patricio,409,5500,Combined Cycle,Fossil,TRE,ERCT,409,27.88929,-97.258417,0.08073902,0.00136077,0.00045359,0.00544308,CC,NG,3.38e-06,0.018593644,1070.0,3971.0
140,ERC_REST,NaturalGas,15.293331896551722,280.2914046,55086,WSC-TX,STG,85.0,12067.0,55086_G_STG,Texas,San Patricio,409,5500,Combined Cycle,Fossil,TRE,ERCT,409,27.88929,-97.258417,0.08073902,0.00136077,0.00045359,0.00544308,CC,NG,3.38e-06,0.018593644,1070.0,3971.0
141,ERC_REST,NaturalGas,15.293331896551722,312.53983924,55187,WSC-TX,GT1,163.0,12274.0,55187_G_GT1,Texas,Harris,201,5500,Combined Cycle,Fossil,TRE,ERCT,201,29.836952,-95.121744,0.029936940000000002,0.00136077,0.00045359,0.00589667,CC,NG,3.38e-06,0.018593644,1166.0,4040.0
142,ERC_REST,NaturalGas,15.293331896551722,312.53983924,55187,WSC-TX,GT2,163.0,12271.0,55187_G_GT2,Texas,Harris,201,5500,Combined Cycle,Fossil,TRE,ERCT,201,29.836952,-95.121744,0.029936940000000002,0.00136077,0.00045359,0.00589667,CC,NG,3.38e-06,0.018593644,1166.0,4040.0
143,ERC_REST,NaturalGas,15.293331896551722,312.53983924,55187,WSC-TX,GT3,163.0,12273.0,55187_G_GT3,Texas,Harris,201,5500,Combined Cycle,Fossil,TRE,ERCT,201,29.836952,-95.121744,0.029936940000000002,0.00136077,0.00045359,0.00589667,CC,NG,3.38e-06,0.018593644,1166.0,4040.0
144,ERC_REST,NaturalGas,15.293331896551722,312.53983924,55187,WSC-TX,GT4,163.0,12272.0,55187_G_GT4,Texas,Harris,201,5500,Combined Cycle,Fossil,TRE,ERCT,201,29.836952,-95.121744,0.029936940000000002,0.00136077,0.00045359,0.00589667,CC,NG,3.38e-06,0.018593644,1166.0,4040.0
145,ERC_REST,NaturalGas,15.293331896551722,312.53983924,55187,WSC-TX,ST1,127.0,12275.0,55187_G_ST1,Texas,Harris,201,5500,Combined Cycle,Fossil,TRE,ERCT,201,29.836952,-95.121744,0.029936940000000002,0.00136077,0.00045359,0.00589667,CC,NG,3.38e-06,0.018593644,1166.0,4040.0
146,ERC_REST,NaturalGas,15.293331896551722,289.72244788,55470,WSC-TX,ST1,110.0,12853.0,55470_G_ST1,Texas,Galveston,167,5500,Combined Cycle,Fossil,TRE,ERCT,167,29.378097,-94.932773,0.02494745,0.00952539,0.00045359,0.00544308,CC,NG,3.38e-06,0.018593644,1249.0,4195.0
147,ERC_REST,NaturalGas,15.293331896551722,289.72244788,55470,WSC-TX,ST805,242.0,12850.0,55470_G_ST805,Texas,Galveston,167,5500,Combined Cycle,Fossil,TRE,ERCT,167,29.378097,-94.932773,0.02494745,0.00952539,0.00045359,0.00544308,CC,NG,3.38e-06,0.018593644,1249.0,4195.0
148,ERC_REST,NaturalGas,15.293331896551722,289.72244788,55470,WSC-TX,TR1,158.0,12851.0,55470_G_TR1,Texas,Galveston,167,5500,Combined Cycle,Fossil,TRE,ERCT,167,29.378097,-94.932773,0.02494745,0.00952539,0.00045359,0.00544308,CC,NG,3.38e-06,0.018593644,1249.0,4195.0
149,ERC_REST,NaturalGas,15.293331896551722,289.72244788,55470,WSC-TX,TR2,158.0,12852.0,55470_G_TR2,Texas,Galveston,167,5500,Combined Cycle,Fossil,TRE,ERCT,167,29.378097,-94.932773,0.02494745,0.00952539,0.00045359,0.00544308,CC,NG,3.38e-06,0.018593644,1249.0,4195.0
150,ERC_REST,NaturalGas,15.293331896551722,289.72244788,55470,WSC-TX,TR3,158.0,12854.0,55470_G_TR3,Texas,Galveston,167,5500,Combined Cycle,Fossil,TRE,ERCT,167,29.378097,-94.932773,0.02494745,0.00952539,0.00045359,0.00544308,CC,NG,3.38e-06,0.018593644,1249.0,4195.0
151,ERC_REST,NaturalGas,15.868917297021941,320.59106174,55464,WSC-TX,CTG1,170.0,12843.0,55464_G_CTG1,Texas,Harris,201,5707,Combined Cycle,Fossil,TRE,ERCT,201,29.713414,-95.134508,0.02222591,0.00181436,0.00045359,0.00635026,CT,NG,3.38e-06,0.019293442,1243.0,4192.0
152,ERC_REST,NaturalGas,15.868917297021941,320.59106174,55464,WSC-TX,CTG2,170.0,12840.0,55464_G_CTG2,Texas,Harris,201,5707,Combined Cycle,Fossil,TRE,ERCT,201,29.713414,-95.134508,0.02222591,0.00181436,0.00045359,0.00635026,CT,NG,3.38e-06,0.019293442,1243.0,4192.0
153,ERC_REST,NaturalGas,15.868917297021941,320.59106174,55464,WSC-TX,CTG3,170.0,12838.0,55464_G_CTG3,Texas,Harris,201,5707,Combined Cycle,Fossil,TRE,ERCT,201,29.713414,-95.134508,0.02222591,0.00181436,0.00045359,0.00635026,CT,NG,3.38e-06,0.019293442,1243.0,4192.0
154,ERC_REST,NaturalGas,15.868917297021941,320.59106174,55464,WSC-TX,CTG4,170.0,12839.0,55464_G_CTG4,Texas,Harris,201,5707,Combined Cycle,Fossil,TRE,ERCT,201,29.713414,-95.134508,0.02222591,0.00181436,0.00045359,0.00635026,CT,NG,3.38e-06,0.019293442,1243.0,4192.0
155,ERC_REST,NaturalGas,15.868917297021941,320.59106174,55464,WSC-TX,STG1,258.0,12842.0,55464_G_STG1,Texas,Harris,201,5707,Combined Cycle,Fossil,TRE,ERCT,201,29.713414,-95.134508,0.02222591,0.00181436,0.00045359,0.00635026,CC,NG,3.38e-06,0.019293442,1243.0,4192.0
156,ERC_REST,NaturalGas,15.93719333,247.49185811,55299,WSC-TX,CTG1,185.0,12591.0,55299_G_CTG1,Texas,Harris,201,6023,Combined Cycle,Fossil,TRE,ERCT,201,29.7189,-95.2319,0.02177232,0.00090718,0.00045359,0.00544308,CT,PRG,0.0,0.0,1049.0,4121.0
157,ERC_REST,NaturalGas,15.93719333,247.49185811,55299,WSC-TX,CTG2,185.0,12589.0,55299_G_CTG2,Texas,Harris,201,6023,Combined Cycle,Fossil,TRE,ERCT,201,29.7189,-95.2319,0.02177232,0.00090718,0.00045359,0.00544308,CT,PRG,0.0,0.0,1049.0,4121.0
158,ERC_REST,NaturalGas,16.74758872962382,247.49185811,55299,WSC-TX,ST-1,215.0,12590.0,55299_G_ST-1,Texas,Harris,201,6023,Combined Cycle,Fossil,TRE,ERCT,201,29.7189,-95.2319,0.02177232,0.00090718,0.00045359,0.00544308,CC,NG,3.38e-06,0.020361731,1049.0,4121.0
159,ERC_REST,NaturalGas,17.58733168103448,298.25991885999997,10741,WSC-TX,G102,100.0,11574.0,10741_G_G102,Texas,Harris,201,6325,Combined Cycle,Fossil,TRE,ERCT,201,29.6255,-95.067,0.21046576,0.00136077,0.00045359,0.00544308,CT,NG,3.38e-06,0.021382691,1284.0,3428.0
160,ERC_REST,NaturalGas,17.58733168103448,298.25991885999997,10741,WSC-TX,G103,100.0,11571.0,10741_G_G103,Texas,Harris,201,6325,Combined Cycle,Fossil,TRE,ERCT,201,29.6255,-95.067,0.21046576,0.00136077,0.00045359,0.00544308,CT,NG,3.38e-06,0.021382691,1284.0,3428.0
161,ERC_REST,NaturalGas,17.58733168103448,298.25991885999997,10741,WSC-TX,G104,100.0,11572.0,10741_G_G104,Texas,Harris,201,6325,Combined Cycle,Fossil,TRE,ERCT,201,29.6255,-95.067,0.21046576,0.00136077,0.00045359,0.00544308,CT,NG,3.38e-06,0.021382691,1284.0,3428.0
162,ERC_REST,NaturalGas,17.58733168103448,298.25991885999997,10741,WSC-TX,S101,52.0,11575.0,10741_G_S101,Texas,Harris,201,6325,Combined Cycle,Fossil,TRE,ERCT,201,29.6255,-95.067,0.21046576,0.00136077,0.00045359,0.00544308,CC,NG,3.38e-06,0.021382691,1284.0,3428.0
163,ERC_REST,NaturalGas,17.58733168103448,298.25991885999997,10741,WSC-TX,S102,14.0,11573.0,10741_G_S102,Texas,Harris,201,6325,Combined Cycle,Fossil,TRE,ERCT,201,29.6255,-95.067,0.21046576,0.00136077,0.00045359,0.00544308,CC,NG,3.38e-06,0.021382691,1284.0,3428.0
164,ERC_REST,NaturalGas,17.6679692492163,308.48701259,52088,WSC-TX,GEN1,139.0,11823.0,52088_G_GEN1,Texas,Galveston,167,6354,Combined Cycle,Fossil,TRE,ERCT,167,29.378697,-94.943829,0.10296493,0.00136077,0.00045359,0.00589667,CC,NG,3.38e-06,0.02148073,1340.0,3748.0
165,ERC_REST,NaturalGas,17.6679692492163,308.48701259,52088,WSC-TX,GEN2,104.0,11822.0,52088_G_GEN2,Texas,Galveston,167,6354,Combined Cycle,Fossil,TRE,ERCT,167,29.378697,-94.943829,0.10296493,0.00136077,0.00045359,0.00589667,CC,NG,3.38e-06,0.02148073,1340.0,3748.0
166,ERC_REST,NaturalGas,17.6679692492163,308.48701259,52088,WSC-TX,GEN3,104.0,11821.0,52088_G_GEN3,Texas,Galveston,167,6354,Combined Cycle,Fossil,TRE,ERCT,167,29.378697,-94.943829,0.10296493,0.00136077,0.00045359,0.00589667,CC,NG,3.38e-06,0.02148073,1340.0,3748.0
167,ERC_REST,NaturalGas,17.6679692492163,308.48701259,52088,WSC-TX,GEN4,104.0,11820.0,52088_G_GEN4,Texas,Galveston,167,6354,Combined Cycle,Fossil,TRE,ERCT,167,29.378697,-94.943829,0.10296493,0.00136077,0.00045359,0.00589667,CC,NG,3.38e-06,0.02148073,1340.0,3748.0
168,ERC_REST,NaturalGas,17.03631011,296.40337499,58151,WSC-TX,GTG01,32.0,13597.0,58151_G_GTG01,Texas,Brazos,41,6430,Combined Cycle,Fossil,TRE,SRMV,41,30.617778,-96.343333,0.7257440000000001,0.011339750000000001,0.00045359,0.00544308,CT,NG,3.38e-06,0.021737661,1233.0,4899.0
169,ERC_REST,NaturalGas,17.03631011,296.40337499,58151,WSC-TX,STG02,11.0,13598.0,58151_G_STG02,Texas,Brazos,41,6430,Combined Cycle,Fossil,TRE,SRMV,41,30.617778,-96.343333,0.7257440000000001,0.011339750000000001,0.00045359,0.00544308,CC,NG,3.38e-06,0.021737661,1233.0,4899.0
170,ERC_REST,NaturalGas,18.677329154388712,351.5186423,55047,WSC-TX,CTG1,155.0,12021.0,55047_G_CTG1,Texas,Harris,201,6717,Combined Cycle,Fossil,TRE,ERCT,201,29.72475,-95.176479,0.06713132,0.00181436,0.00090718,0.006803849999999999,CC,NG,3.38e-06,0.022707911,833.0,3952.0
171,ERC_REST,NaturalGas,18.677329154388712,351.5186423,55047,WSC-TX,CTG2,165.0,12022.0,55047_G_CTG2,Texas,Harris,201,6717,Combined Cycle,Fossil,TRE,ERCT,201,29.72475,-95.176479,0.06713132,0.00181436,0.00090718,0.006803849999999999,CC,NG,3.38e-06,0.022707911,833.0,3952.0
172,ERC_REST,NaturalGas,18.677329154388712,351.5186423,55047,WSC-TX,CTG3,165.0,12024.0,55047_G_CTG3,Texas,Harris,201,6717,Combined Cycle,Fossil,TRE,ERCT,201,29.72475,-95.176479,0.06713132,0.00181436,0.00090718,0.006803849999999999,CC,NG,3.38e-06,0.022707911,833.0,3952.0
173,ERC_REST,NaturalGas,18.677329154388712,351.5186423,55047,WSC-TX,STG1,50.0,12025.0,55047_G_STG1,Texas,Harris,201,6717,Combined Cycle,Fossil,TRE,ERCT,201,29.72475,-95.176479,0.06713132,0.00181436,0.00090718,0.006803849999999999,CC,NG,3.38e-06,0.022707911,833.0,3952.0
174,ERC_REST,NaturalGas,18.677329154388712,351.5186423,55047,WSC-TX,STG2,165.0,12023.0,55047_G_STG2,Texas,Harris,201,6717,Combined Cycle,Fossil,TRE,ERCT,201,29.72475,-95.176479,0.06713132,0.00181436,0.00090718,0.006803849999999999,CC,NG,3.38e-06,0.022707911,833.0,3952.0
175,ERC_REST,NaturalGas,18.513855118110236,390.49154869,55230,WSC-TX,CT3,165.0,12399.0,55230_G_CT3,Texas,Jack,237,7050,Combined Cycle,Fossil,TRE,ERCT,497,33.101,-97.9574,0.03855515,0.00181436,0.00090718,0.00725744,CC,NG,3.38e-06,0.023833671,845.0,4071.0
176,ERC_REST,NaturalGas,18.513855118110236,390.49154869,55230,WSC-TX,CT4,165.0,12400.0,55230_G_CT4,Texas,Jack,237,7050,Combined Cycle,Fossil,TRE,ERCT,497,33.101,-97.9574,0.03855515,0.00181436,0.00090718,0.00725744,CC,NG,3.38e-06,0.023833671,845.0,4071.0
